P6-Higher-Chinese-SA1-2014-Henry-Park,False,False
P6_HChinese_SA2_2018_Pei_Hwa_Exam_Papers,False,False
P6-Chinese-SA2-2004-Singapore-Chinese-Girls,False,False
P6-Higher-Chinese-SA2-2010-Nan-Hua,False,False
P6_Chinese_SA2_2019_Nanyang_Exam_Papers,True,False
P6-Chinese-SA2-2010-Rosyth,True,False
P6-Higher-Chinese-SA1-2017-Catholic-High,False,False
P6-Chinese-SA1-2010-MGS,True,False
P6-Chinese-CA1-2009-Nanyang,False,True
P6-Chinese-2021-SA2-CHIJ,True,False
P6-Chinese-SA2-2006-Geylang-Methodist-Girls,False,False
P6-Higher-Chinese-SA1-2014-Nan-Hua,False,False
P6_HCL_2019_SA2_Rosyth,False,False
P6-Chinese-SA1-2005-Catholic-High,False,False
P6-Chinese-SA1-2012-Catholic-High,False,False
P6-Higher-Chinese-SA2-2010-Catholic-High,False,False
P6_HChinese_SA1_2018_Maha_Bodhi_Exam_Papers,False,False
P6-Chinese-SA2-2004-Raffles-Girls,False,False
P6_Chinese_2022_SA2_chijhcl,False,False
P6-Chinese-SA1-2014-Raffles-Girls,True,False
P6-Chinese-CA1-2011-Rosyth,False,False
P6-Higher-Chinese-SA2-2017-Hokkien-Huay-Kuan,False,False
P6-Higher-Chinese-SA1-2017-Rulang,False,False
P6-Chinese-CA1-2008-Methodist-Girls,False,True
P6-Chinese-SA1-2009-Red-Swastika,False,True
P6-Higher-Chinese-SA1-2014-CHIJ,False,False
P6-Chinese-SA1-2011-Nan-Hua,True,False
P6-Chinese-CA1-2017-Nan-Hua,True,False
P6-higher-Chinese-CA1-2011-CHIJ-St-Nicholas,False,False
P6-Higher-Chinese-SA1-2011-Raffles-Girls,False,False
P6-Chinese-SA1-2012-MGS,True,False
P6-Chinese-2021-SA1-Anglo-Chinese-Junior,True,False
P6-Chinese-CA1-2010-CHIJ-St-Nic,True,False
P6-Chinese-SA1-2017-Henry-Park,True,False
P6_Chinese_SA2_2018_Raffles_Exam_Papers,True,False
P6-Chinese-SA1-2008-Anglo-Chinese,False,True
P6_HCL_2019_SA1_Maha_Bodhi,False,False
P6_Chinese_2022_SA2_payalebarmethodist,True,False
java-samples-P6-Chinese-CA1-2013-Ai-Tong,True,False
P6-Chinese-SA1-2008-Maha-Bodhi,False,True
P6-Chinese-SA2-2017-Singapore-Chinese-Girls,True,False
P6_Chinese_2022_SA2_henrypark,True,False
P6-Chinese-SA1-2008-Ai-Tong,False,True
P6-Chinese-SA1-2016-Nanyang,True,False
P6-Chinese-SA2-2017-Raffles-Girls,True,False
P6-Chinese-SA1-2006-Nanyang,False,False
P6-Chinese-CA1-2010-Nanyang,True,False
P6-Chinese-SA1-2014-CHIJ,True,False
P6_Chinese_SA1_2018_Red_Swastika_Exam_Papers,True,False
P6-Higher-Chinese-SA1-2010-ACS,False,False
P6_Chinese_SA1_2018_Rosyth_Exam_Papers,False,False
P6-Chinese-SA1-2014-Rosyth,True,False
P6_Chinese_2022_SA2_methodistgirls,True,False
P6_2019_Chinese_SA1_Catholic-High,True,False
P6-Chinese-SA2-2016-Henry-Park,True,False
P6_Chinese_SA1_2018_Nan_Hua_Exam_Papers,True,False
P6_Chinese_SA2_2019_Raffles_Exam_Papers,True,False
java-samples-P6-Chinese-SA2-2013-Tao-Nan,True,False
P6_HChinese_SA2_2019_St_Nicholas_Exam_Papers,False,False
P6-Chinese-SA1-2006-Rosyth,False,True
P6-Chinese-SA2-2012-Nanyang,True,False
