P6_HCL_2019_SA1_Maha_Bodhi,False
P6_Chinese_2022_SA2_payalebarmethodist,True
java-samples-P6-Chinese-CA1-2013-Ai-Tong,True
P6-Chinese-SA1-2008-Maha-Bodhi,True
P6-Chinese-SA2-2017-Singapore-Chinese-Girls,True
P6_Chinese_2022_SA2_henrypark,True
P6-Chinese-SA1-2008-Ai-Tong,True
P6-Chinese-SA1-2016-Nanyang,True
P6-Chinese-SA2-2017-Raffles-Girls,True
P6-Chinese-SA1-2006-Nanyang,False
P6-Chinese-CA1-2010-Nanyang,True
P6-Chinese-SA1-2014-CHIJ,True
P6_Chinese_SA1_2018_Red_Swastika_Exam_Papers,True
P6-Higher-Chinese-SA1-2010-ACS,False
P6_Chinese_SA1_2018_Rosyth_Exam_Papers,False
P6-Chinese-SA1-2014-Rosyth,True
P6_Chinese_2022_SA2_methodistgirls,True
P6_2019_Chinese_SA1_Catholic-High,True
P6-Chinese-SA2-2016-Henry-Park,True
P6_Chinese_SA1_2018_Nan_Hua_Exam_Papers,True
P6_Chinese_SA2_2019_Raffles_Exam_Papers,True
java-samples-P6-Chinese-SA2-2013-Tao-Nan,True
P6_HChinese_SA2_2019_St_Nicholas_Exam_Papers,False
P6-Chinese-SA1-2006-Rosyth,True
P6-Chinese-SA2-2012-Nanyang,True
